actor,movie_or_TV_name
Actor: Ken'yû Horiuchi,Gintama
Actor: Ken'yû Horiuchi,Telepathy Shojo Ran
Actor: Ken'yû Horiuchi,Ultraviolet: Code 044
Actor: Ken'yû Horiuchi,Kamen No Maid Guy
Actor: Ken'yû Horiuchi,Metal Gear Solid 2: Digital Graphic Novel
Actor: Ken'yû Horiuchi,Spice and Wolf
Actor: Ken'yû Horiuchi,Seinto Seiya: Meio Hades Elysion-hen
Actor: Ken'yû Horiuchi,Gunslinger Girl: Il Teatrino
Actor: Ken'yû Horiuchi,Princess Resurrection
Actor: Ken'yû Horiuchi,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fighting
Actor: Ken'yû Horiuchi,Detective Conan: Jolly Roger in the Deep Azure
Actor: Ken'yû Horiuchi,Fist of the North Star: The Legend of Yuria
Actor: Ken'yû Horiuchi,Seinto Seiya: Meiô Hâdesu jûnikyû-hen
Actor: Ken'yû Horiuchi,Coyote Ragtime Show
Actor: Ken'yû Horiuchi,Koisuru tenshi Angelique: Kokoro no mezameru toki
Actor: Ken'yû Horiuchi,Pikachu's Island Adventure
Actor: Ken'yû Horiuchi,Ergo Proxy
Actor: Ken'yû Horiuchi,Fist of the North Star: New Saviour Legend
Actor: Ken'yû Horiuchi,Rakugo tennyo Oyui
Actor: Ken'yû Horiuchi,Street Fighter Alpha: Generations
Actor: Ken'yû Horiuchi,Gallery Fake
Actor: Ken'yû Horiuchi,Patalliro Saiyuki
Actor: Ken'yû Horiuchi,Naruto
Actor: Ken'yû Horiuchi,Haruka: Beyond the Stream of Time - A Tale of the Eight Guardians
Actor: Ken'yû Horiuchi,Mahoraba: Heartful Days
Actor: Ken'yû Horiuchi,Seinto Seiya: Tenkai-hen joso - Overture
Actor: Ken'yû Horiuchi,Gravion Zwei
Actor: Ken'yû Horiuchi,Gunslinger Girl
Actor: Ken'yû Horiuchi,Pecola
Actor: Ken'yû Horiuchi,G-on Riders
Actor: Ken'yû Horiuchi,Turn A Gundam: Earth Light
Actor: Ken'yû Horiuchi,Shaman King
Actor: Ken'yû Horiuchi,Mirage of Blaze
Actor: Ken'yû Horiuchi,Digimon Tamers
Actor: Ken'yû Horiuchi,One Piece: Clockwork Island Adventure
Actor: Ken'yû Horiuchi,Platinumhugen Ordian
Actor: Ken'yû Horiuchi,Mighty Cat Masked Niyander
Actor: Ken'yû Horiuchi,Compiler
Actor: Ken'yû Horiuchi,Compiler 2
Actor: Ken'yû Horiuchi,Ten Tokyo Warriors
Actor: Ken'yû Horiuchi,Saber Marionette J to X
Actor: Ken'yû Horiuchi,Mobile Suit Gundam: The 08th MS Team - Miller's Report
Actor: Ken'yû Horiuchi,Cowboy Bebop
Actor: Ken'yû Horiuchi,All Purpose Cultural Cat Girl Nuku Nuku
Actor: Ken'yû Horiuchi,Legend of the Galactic Heroes
Actor: Ken'yû Horiuchi,B'T X Neo
Actor: Ken'yû Horiuchi,The Mystery of Nonomura Hospital
Actor: Ken'yû Horiuchi,B'T X
Actor: Ken'yû Horiuchi,After War Gundam X
Actor: Ken'yû Horiuchi,My Sexual Harassment
Actor: Ken'yû Horiuchi,Yamato 2520
Actor: Ken'yû Horiuchi,The Rapeman Anime Version
Actor: Ken'yû Horiuchi,Black Jack
Actor: Ken'yû Horiuchi,The Cockpit
Actor: Ken'yû Horiuchi,Bad Boys
Actor: Ken'yû Horiuchi,Baddo boizu
Actor: Ken'yû Horiuchi,The Gigolo
Actor: Ken'yû Horiuchi,Mobile Suit V Gundam
Actor: Ken'yû Horiuchi,Doraemon: Nobita and the Tin Labyrinth
Actor: Ken'yû Horiuchi,Shinchan
Actor: Ken'yû Horiuchi,Delinquent in Drag
Actor: Ken'yû Horiuchi,Legend of Reyon
Actor: Ken'yû Horiuchi,RG Veda
Actor: Ken'yû Horiuchi,Soukou Kyojin Z-Knight
Actor: Ken'yû Horiuchi,Bubblegum Crash
Actor: Ken'yû Horiuchi,City Hunter
Actor: Ken'yû Horiuchi,Locke the Superman OVA 2
Actor: Ken'yû Horiuchi,Nadia: The Secret of Blue Water - The Motion Picture
Actor: Ken'yû Horiuchi,Sweet Spot
Actor: Ken'yû Horiuchi,Nadia: The Secret of Blue Water
Actor: Ken'yû Horiuchi,Bubblegum Crisis
Actor: Ken'yû Horiuchi,Violence Jack
Actor: Ken'yû Horiuchi,Eiji
Actor: Ken'yû Horiuchi,Karasu Tengu Kabuto
Actor: Ken'yû Horiuchi,Shiratori Reiko de Gozaimasu!: Futari dake no Love Love Show
Actor: Ken'yû Horiuchi,Kyatto Ninden Teyandee
Actor: Ken'yû Horiuchi,Time Trouble Tondekeman
Actor: Ken'yû Horiuchi,Original Dirty Pair: Flight 005 Conspiracy
Actor: Ken'yû Horiuchi,Locke the Superman: Lord Leon
Actor: Ken'yû Horiuchi,The Enemy's the Pirates!: The Cats' Banquet
Actor: Ken'yû Horiuchi,Aoki Honô
Actor: Ken'yû Horiuchi,Wrestler gundan seisenshi Robin Jr.
Actor: Ken'yû Horiuchi,Fûma no Kojirô: Yasha-hen
Actor: Ken'yû Horiuchi,Blood Reign: Curse of the Yoma
Actor: Ken'yû Horiuchi,Chôjin densetsu 3: Kanketsu jigoku hen
Actor: Ken'yû Horiuchi,"Lupin the Third: Bye Bye, Lady Liberty"
Actor: Ken'yû Horiuchi,Urotsukidoji: Legend of the Overfiend
Actor: Ken'yû Horiuchi,Kaze wo nuke!
Actor: Ken'yû Horiuchi,Êsu wo nerae! 2
Actor: Ken'yû Horiuchi,Chôjin densetsu 2: Chôjin jusatsu hen
Actor: Ken'yû Horiuchi,Spaceship Sagittarius
Actor: Ken'yû Horiuchi,Machine Robo: Winner Battle Hackers
Actor: Ken'yû Horiuchi,Metal Armor Dragonar
Actor: Ken'yû Horiuchi,Chôjin densetsu 1: Chôjin tanjô hen
Actor: Ken'yû Horiuchi,Roots Search
Actor: Ken'yû Horiuchi,The Legend of Lyon: Flare I & II
Actor: Ken'yû Horiuchi,Knights of the Zodiac
Actor: Ken'yû Horiuchi,Ai City
Actor: Ken'yû Horiuchi,Amon Saga
Actor: Ken'yû Horiuchi,High School! Kimengumi
Actor: Ken'yû Horiuchi,Chôjikû Romanesque Samy: Missing 99
Actor: Ken'yû Horiuchi,Machine Robo: Cronos no dai Gyakushû
Actor: Ken'yû Horiuchi,Mobile Suit Gundam ZZ
Actor: Ken'yû Horiuchi,Flaming Alpine Rose: Jeudi & Lundi
Actor: Ken'yû Horiuchi,High School! Kimengumi
Actor: Ken'yû Horiuchi,Ninja Robots
Actor: Ken'yû Horiuchi,Captain Tsubasa: Europe Daikessen
Actor: Ken'yû Horiuchi,Greed
Actor: Ken'yû Horiuchi,What's Up Mechadoc
Actor: Ken'yû Horiuchi,Macross: Do You Remember Love?
Actor: Ken'yû Horiuchi,Super High Speed Galvion
Actor: Ken'yû Horiuchi,Captain Tsubasa
Actor: Ken'yû Horiuchi,Magical Angel Creamy Mami
Actor: Ken'yû Horiuchi,Saiko ama Gobarian
Actor: Ken'yû Horiuchi,Fumoon
Actor: Ken'yû Horiuchi,Aim for the Ace
Actor: Chiwa Saitô,Puella Magi Madoka Magica: Turning the Tide of Walpurgis
Actor: Chiwa Saitô,Kaginado
Actor: Chiwa Saitô,Magia Record: Puella Magi Madoka Magica Side Story
Actor: Chiwa Saitô,One Piece
Actor: Chiwa Saitô,I'm Standing on a Million Lives
Actor: Chiwa Saitô,Aria the Crepuscolo
Actor: Chiwa Saitô,Obsolete
Actor: Chiwa Saitô,Sword Art Online
Actor: Chiwa Saitô,Diary of Our Days at the Breakwater
Actor: Chiwa Saitô,Strike Witches: 501 Butai Hasshin Shimasu! Movie
Actor: Chiwa Saitô,Senran Kagura Shinovi Master: Tokyo Yoma-hen
Actor: Chiwa Saitô,Zoku Owarimonogatari
Actor: Chiwa Saitô,Lord of Vermilion: The Crimson King
Actor: Chiwa Saitô,Amanchu!
Actor: Chiwa Saitô,Dragon Pilot: Hisone and Masotan
Actor: Chiwa Saitô,Land of the Lustrous
Actor: Chiwa Saitô,Fûsen inu Tinny: Nandaka fushigi-na kyôryû no kuni
Actor: Chiwa Saitô,Fireworks
Actor: Chiwa Saitô,Owarimonogatari
Actor: Chiwa Saitô,Seitokai Yakuindomo the Movie
Actor: Chiwa Saitô,Tsuki ga kirei
Actor: Chiwa Saitô,Berserk
Actor: Chiwa Saitô,Kuroko's Basketball: Last Game
Actor: Chiwa Saitô,The Great Passage
Actor: Chiwa Saitô,Yona of the Dawn OVA
Actor: Chiwa Saitô,Kuroko No Basket Movie 3: Winter Cup Soushuuhen - Tobira No Mukou
Actor: Chiwa Saitô,Kuroko No Basket Movie 2: Winter Cup Soushuuhen - Namida No Saki E
Actor: Chiwa Saitô,Danganronpa 3: The End of Hope's Peak Academy - Hope Arc
Actor: Chiwa Saitô,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen
Actor: Chiwa Saitô,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen
Actor: Chiwa Saitô,Kuroko no Basket Movie 1: Winter Cup Soushuuhen - Kage to Hikari
Actor: Chiwa Saitô,Fate/kaleid liner Prisma Illya 3rei
Actor: Chiwa Saitô,Rewrite
Actor: Chiwa Saitô,RIN-NE
Actor: Chiwa Saitô,Snow White with the Red Hair
Actor: Chiwa Saitô,Mahô shôjo nante môiidesukara
Actor: Chiwa Saitô,Koyomimonogatari
Actor: Chiwa Saitô,Puella Magi Madoka Magica Concept Movie
Actor: Chiwa Saitô,Ninja Slayer
Actor: Chiwa Saitô,Fate/kaleid liner Prisma Illya 2wei!: Mahou Shoujo in Onsen Ryokou
Actor: Chiwa Saitô,Kuroko's Basketball
Actor: Chiwa Saitô,Senran Kagura: Estival Versus - Festival Eve Full of Swimsuits
Actor: Chiwa Saitô,Yona of the Dawn
Actor: Chiwa Saitô,Ikki tousen: Extravaganza Epoch
Actor: Chiwa Saitô,Seitokai yakuindomo
Actor: Chiwa Saitô,Chaika: The Coffin Princess Avenging Battle
Actor: Chiwa Saitô,Gugure! Kokkuri-san
Actor: Chiwa Saitô,Infinite Stratos
Actor: Chiwa Saitô,Futari Ecchi
Actor: Chiwa Saitô,The Irregular at Magic High School
Actor: Chiwa Saitô,D-Frag!
Actor: Chiwa Saitô,Strike Witches: Operation Victory Arrow
Actor: Chiwa Saitô,Soul Eater Not!
Actor: Chiwa Saitô,Broken Blade
Actor: Chiwa Saitô,Log Horizon
Actor: Chiwa Saitô,World Conquest Zvezda Plot
Actor: Chiwa Saitô,Double Circle
Actor: Chiwa Saitô,Puella Magi Madoka Magica the Movie Part III: The Rebellion Story
Actor: Chiwa Saitô,Kyousogiga
Actor: Chiwa Saitô,Danganronpa: The Animation
Actor: Chiwa Saitô,Blood Lad
Actor: Chiwa Saitô,Namiuchigiwa no Muromi-san
Actor: Chiwa Saitô,"Stella Women's Academy, High School Division Class C³"
Actor: Chiwa Saitô,Aura: Koga Maryuin's Last War
Actor: Chiwa Saitô,Photo Kano
Actor: Chiwa Saitô,Sasami-san@Ganbaranai
Actor: Chiwa Saitô,Maoyu ~ Archenemy & Hero
Actor: Chiwa Saitô,009 Re: Cyborg
Actor: Chiwa Saitô,Puella Magi Madoka Magica the Movie Part 2: Eternal
Actor: Chiwa Saitô,Puella Magi Madoka Magica the Movie Part 1: Beginnings
Actor: Chiwa Saitô,Kyousou Giga
Actor: Chiwa Saitô,Shining Hearts
Actor: Chiwa Saitô,Daily Lives of High School Boys
Actor: Chiwa Saitô,Strike Witches the Movie
Actor: Chiwa Saitô,Nisemonogatari
Actor: Chiwa Saitô,Fate/prototype
Actor: Chiwa Saitô,Kyousou Giga
Actor: Chiwa Saitô,Ikki tousen: Shugaku Toshi Keppu-roku
Actor: Chiwa Saitô,Phi Brain: Puzzle of God
Actor: Chiwa Saitô,C³: C Cube
Actor: Chiwa Saitô,Astarotte's Toy
Actor: Chiwa Saitô,Gintama
Actor: Chiwa Saitô,Katteni Kaizô
Actor: Chiwa Saitô,Puella Magi Madoka Magica
Actor: Chiwa Saitô,Broken Blade: Enclave of Lamentations
Actor: Chiwa Saitô,Broken Blade: Edge of the Line of Death
Actor: Chiwa Saitô,"Tamayura: Sore wa anohi no koto..., nanode"
Actor: Chiwa Saitô,Break Blade: The Earth of Calamity
Actor: Chiwa Saitô,Bungaku Shoujo Memoir II -Sora-Mau Tenshi no Requiem-
Actor: Chiwa Saitô,Broken Blade: Scars from an Assassin's Blade
Actor: Chiwa Saitô,Mobile Suit Gundam 00: A Wakening of the Trailblazer
Actor: Chiwa Saitô,"Tamayura: Disuki ga ippai no machi, nanode"
Actor: Chiwa Saitô,Mitsudomoe
Actor: Chiwa Saitô,Arakawa Under the Bridge
Actor: Chiwa Saitô,Broken Blade: The Split Path
Actor: Chiwa Saitô,Bakemonogatari
Actor: Chiwa Saitô,Ikki tousen
Actor: Chiwa Saitô,Broken Blade: The Time of Awakening
Actor: Chiwa Saitô,Kobato.
Actor: Chiwa Saitô,InuYasha: The Final Act
Actor: Chiwa Saitô,Dansu in za vanpaia bando
Actor: Chiwa Saitô,Sasamekikoto
Actor: Chiwa Saitô,Tegamibachi
Actor: Chiwa Saitô,Linebarrels of Iron
Actor: Chiwa Saitô,Zan sayonara zetsubô sensei
Actor: Junko Noda,Jujutsu Kaisen
Actor: Chiwa Saitô,07-Ghost
Actor: Chiwa Saitô,Maria Watches Over Us
Actor: Chiwa Saitô,Tower of Druaga Part 2: The Sword of Uruk
Actor: Chiwa Saitô,Soul Eater
Actor: Chiwa Saitô,Goku sayonara zetsubô sensei
Actor: Junko Noda,Pretty Cure Miracle Leap the Movie
Actor: Junko Noda,Digimon Adventure: Last Evolution Kizuna
Actor: Junko Noda,Today's Menu for the Emiya Family
Actor: Junko Noda,Fate/stay night: Unlimited Blade Works
Actor: Junko Noda,Soul Eater Not!
Actor: Junko Noda,One Piece
Actor: Chiwa Saitô,Kemeko Deluxe!
Actor: Chiwa Saitô,Hidamari Sketch x 365
Actor: Chiwa Saitô,Strike Witches
Actor: Chiwa Saitô,Kanokon
Actor: Chiwa Saitô,The Tower of DRUAGA: The Aegis of URUK
Actor: Junko Noda,Smile PreCure!
Actor: Junko Noda,Fate/Zero
Actor: Junko Noda,Eureka Seven: Ao
Actor: Junko Noda,Bleach
Actor: Junko Noda,Digimon Xros Wars: The Young Hunters Who Leapt Through Time
Actor: Chiwa Saitô,XXXHOLiC
Actor: Chiwa Saitô,Baccano!
Actor: Chiwa Saitô,Pokémon
Actor: Chiwa Saitô,Tomica Hero Rescue Force
Actor: Chiwa Saitô,Aria the Origination
Actor: Junko Noda,Bleach the Movie: Hell Verse
Actor: Junko Noda,Digimon Adventure 3D: Digimon Grand Prix!
Actor: Junko Noda,Soul Eater
Actor: Junko Noda,Major: The Winning Shot of Friendship
Actor: Junko Noda,Mischievous Kiss
Actor: Junko Noda,Detective Conan
Actor: Chiwa Saitô,Sergeant Keroro the Super Movie 3: Keroro vs. Keroro Great Sky Duel De Arimasu!
Actor: Chiwa Saitô,Zoku sayonara zetsubô sensei
Actor: Chiwa Saitô,Mobile Suit Gundam 00
Actor: Chiwa Saitô,Magical Girl Lyrical Nanoha StrikerS
Actor: Junko Noda,Yawaraka sangokushi Tsukisase!! Ryofuko-chan 4
Actor: Junko Noda,Evangelion: 1.0 You Are (Not) Alone
Actor: Junko Noda,Shonen onmyoji
Actor: Junko Noda,Oban Star Racers: The Alwas Cycle
Actor: Junko Noda,XXXHOLiC
Actor: Junko Noda,Fate/stay night
Actor: Junko Noda,Strawberry Panic
Actor: Junko Noda,Kinnikuman nisei
Actor: Chiwa Saitô,"Goodbye, Mr. Despair"
Actor: Chiwa Saitô,Aria the OVA: Arietta
Actor: Chiwa Saitô,Romeo x Juliet
Actor: Junko Noda,Rakugo tennyo Oyui
Actor: Junko Noda,Best Student Council
Actor: Junko Noda,Digimon X-Evolution
Actor: Junko Noda,Mejaa
Actor: Junko Noda,Dan Doh!!
Actor: Junko Noda,Monster
Actor: Chiwa Saitô,Powerpuff Girls Z
Actor: Chiwa Saitô,Shining Tears X Wind
Actor: Chiwa Saitô,Hitohira
Actor: Chiwa Saitô,Murder Princess
Actor: Junko Noda,Re: Cutie Honey
Actor: Junko Noda,Daphne in the Brilliant Blue
Actor: Junko Noda,Rockman.exe Stream
Actor: Junko Noda,Monkî tân
Actor: Junko Noda,Maburaho
Actor: Chiwa Saitô,Bleach: Memories of Nobody
Actor: Chiwa Saitô,009-1
Actor: Chiwa Saitô,Aria the Natural
Actor: Chiwa Saitô,Pinky:st.
Actor: Chiwa Saitô,Brave Story
Actor: Junko Noda,Last Exile
Actor: Junko Noda,Detective School Q
Actor: Junko Noda,Ganparêdo mâchî: Aratanaru kôgun uta
Actor: Junko Noda,Tokimeki Memorial Super Live
Actor: Junko Noda,Charcoal Feather Federation
Actor: Junko Noda,The Twelve Kingdoms
Actor: Junko Noda,6 Angels
Actor: Junko Noda,Inuyasha
Actor: Chiwa Saitô,The Gargoyle of the Yoshinagas
Actor: Chiwa Saitô,Strawberry Panic
Actor: Chiwa Saitô,Disgaea
Actor: Chiwa Saitô,Canvas2: Niji iro no sukecchi
Actor: Junko Noda,Generation of Chaos Next: Chikai no Pendant
Actor: Junko Noda,Magical Shopping Arcade Abenobashi
Actor: Junko Noda,Love Hina Again
Actor: Junko Noda,Kinnikuman nisei: Second Generations
Actor: Junko Noda,Love Hina
Actor: Junko Noda,Love Hina Spring Special
Actor: Chiwa Saitô,Sergeant Keroro the Super Movie
Actor: Chiwa Saitô,Blood+
Actor: Chiwa Saitô,Moon Phase
Actor: Chiwa Saitô,The Law of Ueki
Actor: Junko Noda,Digimon Adventure 02
Actor: Junko Noda,Digimon Adventure 02: Revenge of Diaboromon
Actor: Junko Noda,GTO: Great Teacher Onizuka
Actor: Junko Noda,Love Hina Christmas Special: Silent Eve
Actor: Junko Noda,Digimon Adventure 02: Hurricane Touchdown!! The Golden Digimentals
Actor: Junko Noda,Boys be...
Actor: Junko Noda,Bubu Chacha
Actor: Chiwa Saitô,Wan Wan Celeb Soreyuke! Tetsunoshin
Actor: Chiwa Saitô,Aria: The Animation
Actor: Chiwa Saitô,Pani poni dasshu!
Actor: Chiwa Saitô,Ginban Kaleidoscope
Actor: Junko Noda,Chosoku supina
Actor: Junko Noda,His and Her Circumstances
Actor: Junko Noda,Yu-Gi-Oh!
Actor: Junko Noda,The Slayers
Actor: Junko Noda,Sailor Moon
Actor: Chiwa Saitô,Zettai Shonen
Actor: Chiwa Saitô,Air in Summer Kôhen: Ametsuchi - Universe
Actor: Chiwa Saitô,Kamichu!
Actor: Chiwa Saitô,Best Student Council
Actor: Chiwa Saitô,Sergeant Keroro
Actor: Chiwa Saitô,Samurai 7
Actor: Chiwa Saitô,Gakuen Alice
Actor: Chiwa Saitô,Desert Punk
Actor: Chiwa Saitô,DearS
Actor: Chiwa Saitô,Ninja Nonsense
Actor: Chiwa Saitô,Girls Bravo
Actor: Chiwa Saitô,Midori Days
Actor: Chiwa Saitô,Inuyasha
Actor: Chiwa Saitô,Last Exile
Actor: Chiwa Saitô,R.O.D the TV
Actor: Chiwa Saitô,Kino's Journey
Actor: Chiwa Saitô,Mermaid Melody Pichi Pichi Pitch
Actor: Chiwa Saitô,Wandaba Style
Actor: Chiwa Saitô,Kokoro Library
Actor: Chiwa Saitô,Sorcerous Stabber Orphen: Revenge
Actor: Keiichi Sonobe,One Piece
Actor: Keiichi Sonobe,Laid-Back Camp
Actor: Keiichi Sonobe,Dragon Quest: The Adventure of Dai
Actor: Keiichi Sonobe,I'm Standing on a Million Lives
Actor: Keiichi Sonobe,Attack on Titan
Actor: Keiichi Sonobe,Genbanojô
Actor: Keiichi Sonobe,Dragon Ball Super
Actor: Keiichi Sonobe,Shuriken Sentai Ninninger
Actor: Keiichi Sonobe,Gintama
Actor: Keiichi Sonobe,Kaizoku Sentai Gokaiger
Actor: Keiichi Sonobe,One Piece Film: Strong World
Actor: Keiichi Sonobe,Fullmetal Alchemist: Brotherhood
Actor: Keiichi Sonobe,Dragon Ball Z Kai
Actor: Keiichi Sonobe,Clannad: After Story
Actor: Keiichi Sonobe,Koihime musô
Actor: Keiichi Sonobe,Ultraviolet: Code 044
Actor: Keiichi Sonobe,The Tower of DRUAGA: The Aegis of URUK
Actor: Keiichi Sonobe,Munemoshune no musume tachi
Actor: Keiichi Sonobe,Myself; Yourself
Actor: Keiichi Sonobe,When They Cry: Kai
Actor: Keiichi Sonobe,Dojin Work
Actor: Keiichi Sonobe,Claymore
Actor: Keiichi Sonobe,Powerpuff Girls Z
Actor: Keiichi Sonobe,Gurren Lagann
Actor: Keiichi Sonobe,Kamen Rider Den-O
Actor: Keiichi Sonobe,One Piece: Episode of Alabasta - The Desert Princess and the Pirates
Actor: Keiichi Sonobe,Naruto
Actor: Keiichi Sonobe,D.Gray-man
Actor: Keiichi Sonobe,When They Cry
Actor: Keiichi Sonobe,Renkin Sankyû Magical? Pokân
Actor: Keiichi Sonobe,GoGo Sentai Boukenger
Actor: Keiichi Sonobe,Fist of the North Star: New Saviour Legend
Actor: Keiichi Sonobe,Ayakashi - Samurai Horror Tales
Actor: Keiichi Sonobe,The Detective Memoirs of Chief Straw Hat Luffy
Actor: Keiichi Sonobe,Bobobo-bo Bo-bobo
Actor: Keiichi Sonobe,Zettai Shonen
Actor: Keiichi Sonobe,"Iriya no sora, UFO no natsu: Daisanshu sekkin sôgû"
Actor: Keiichi Sonobe,Tokusou Sentai Dekaranger
Actor: Keiichi Sonobe,Haruka: Beyond the Stream of Time - A Tale of the Eight Guardians
Actor: Keiichi Sonobe,Agatha Christie's Great Detectives Poirot and Marple
Actor: Keiichi Sonobe,Madlax
Actor: Keiichi Sonobe,Fullmetal Alchemist
Actor: Keiichi Sonobe,Kaleido Star
Actor: Keiichi Sonobe,One Piece: Protect! The Last Great Stage
Actor: Keiichi Sonobe,Cinderella Boy
Actor: Keiichi Sonobe,Interlude
Actor: Keiichi Sonobe,New Fist of the North Star
Actor: Keiichi Sonobe,Ganparêdo mâchî: Aratanaru kôgun uta
Actor: Keiichi Sonobe,Bakuryuu Sentai Abaranger
Actor: Keiichi Sonobe,The Big O
Actor: Keiichi Sonobe,Gekijô ban Tottoko Hamutarô: Hamu hamu hamu~jya! Maboroshi no prinsesu
Actor: Keiichi Sonobe,King of Bandit Jing
Actor: Keiichi Sonobe,Ninpuu Sentai Hurricaneger
Actor: Keiichi Sonobe,Hyakujuu Sentai Gaoranger
Actor: Keiichi Sonobe,Metropolis
Actor: Keiichi Sonobe,Mirai Sentai Timeranger
Actor: Keiichi Sonobe,Amazing Nurse Nanako
Actor: Keiichi Sonobe,Digimon Adventure
Actor: Keiichi Sonobe,Bubu Chacha
Actor: Keiichi Sonobe,Seraphim Call
Actor: Keiichi Sonobe,A.D. Police: To Protect and Serve
Actor: Keiichi Sonobe,Princess Nine
Actor: Keiichi Sonobe,Psycho Diver: Soul Siren
Actor: Keiichi Sonobe,Azuki-chan the Movie
Actor: Keiichi Sonobe,Cannon Fodder
Actor: Keiichi Sonobe,Memories
Actor: Keiichi Sonobe,Magical Girl Pretty Sammy
Actor: Keiichi Sonobe,Azuki-chan
Actor: Keiichi Sonobe,Macross 7
Actor: Keiichi Sonobe,Black Jack
Actor: Keiichi Sonobe,Mobile Suit V Gundam
Actor: Tomokazu Seki,Doraemon the Movie: Nobita's Little Star Wars 2021
Actor: Tomokazu Seki,Kaizoku Sentai: Ten Gokaiger
Actor: Tomokazu Seki,Kaginado
Actor: Tomokazu Seki,"Girlfriend, Girlfriend"
Actor: Tomokazu Seki,I'm Standing on a Million Lives
Actor: Tomokazu Seki,My Hero Academia
Actor: Tomokazu Seki,Voice: Emergency Control Room 110
Actor: Tomokazu Seki,Record of Ragnarok
Actor: Tomokazu Seki,Cherry Blossom Tower
Actor: Tomokazu Seki,Kikai Sentai Zenkaiger Spin-Off: Zenkai Red Great Introduction
Actor: Tomokazu Seki,Dragon Quest: The Adventure of Dai
Actor: Tomokazu Seki,Jujutsu Kaisen
Actor: Tomokazu Seki,World Trigger
Actor: Tomokazu Seki,Kikai Sentai Zenkaiger: The Movie
Actor: Tomokazu Seki,Mashin Sentai Kiramager: Bee-Bop Dream
Actor: Tomokazu Seki,Evangelion: 3.0+1.01 Thrice Upon a Time
Actor: Tomokazu Seki,Ultra Galaxy Fight: The Absolute Conspiracy
Actor: Tomokazu Seki,Stand by Me Doraemon 2
Actor: Tomokazu Seki,Kamen Rider Saber
Actor: Tomokazu Seki,Ultraman Z
Actor: Tomokazu Seki,Demon Slayer: Mugen Train
Actor: Tomokazu Seki,Kamen Rider Den-O: Pretty Den-O Appears!
Actor: Tomokazu Seki,Doraemon the Movie: Nobita's New Dinosaur
Actor: Tomokazu Seki,Ultraman Z & Zero Voice Drama
Actor: Tomokazu Seki,Psycho Pass 3: First Inspector
Actor: Tomokazu Seki,Mugen no jûnin: Immortal
Actor: Tomokazu Seki,Fate/Grand Order - Absolute Demonic Front: Babylonia
Actor: Tomokazu Seki,Mashin Sentai Kiramager: Episode Zero
Actor: Tomokazu Seki,Somali and the Forest Spirit
Actor: Tomokazu Seki,The God of High School
Actor: Tomokazu Seki,Psycho-Pass
Actor: Tomokazu Seki,Yo-kai Watch Jam The Movie: Yo-kai Academy Y - Can a Cat be a Hero?
Actor: Tomokazu Seki,Kishiryu Sentai Ryusoulger
Actor: Tomokazu Seki,Demon Slayer: Kimetsu no Yaiba
Actor: Tomokazu Seki,Fire Force
Actor: Tomokazu Seki,Kishiryu Sentai Ryusoulger: Time Slip! Dinosaur Panic!!
Actor: Tomokazu Seki,Super Sentai Strongest Battle!! Director's Cut
Actor: Tomokazu Seki,One Punch Man
Actor: Tomokazu Seki,Kamen Rider Drive Saga: Kamen Rider Brain
Actor: Tomokazu Seki,POP TEAM EPIC TV Special
Actor: Tomokazu Seki,4 Week Continuous Special Super Sentai Strongest Battle!!
Actor: Tomokazu Seki,Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni
Actor: Tomokazu Seki,Eiga Doraemon: Nobita no getsumen tansaki
Actor: Tomokazu Seki,Psycho-Pass: Sinners of the System Case.2 First Guardian
Actor: Tomokazu Seki,Fate/Stay Night: Heaven's Feel II. Lost Butterfly
Actor: Tomokazu Seki,Zoids Wild
Actor: Tomokazu Seki,Karakuri Circus
Actor: Tomokazu Seki,Goblin Slayer
Actor: Tomokazu Seki,Usuzumizakura: Garo
Actor: Tomokazu Seki,Doraemon
Actor: Tomokazu Seki,Gintama
Actor: Tomokazu Seki,Full Metal Panic! Invisible Victory
Actor: Tomokazu Seki,Steins;Gate 0
Actor: Tomokazu Seki,Laughing Under the Clouds: Gaiden Part 1 & 2
Actor: Tomokazu Seki,Ultraman Geed: Connect the Wishes!
Actor: Tomokazu Seki,Doraemon the Movie: Nobita's Treasure Island
Actor: Tomokazu Seki,Full Metal Panic! 3rd Section - Into the Blue
Actor: Tomokazu Seki,Full Metal Panic! 2nd Section - One Night Stand
Actor: Tomokazu Seki,Cardcaptor Sakura: Clear Card Arc
Actor: Tomokazu Seki,Kamen Rider Heisei Generations Final: Build & Ex-Aid with Legend Riders
Actor: Tomokazu Seki,Full Metal Panic! 1st Section - Boy Meets Girl
Actor: Tomokazu Seki,Fate/Stay Night: Heaven's Feel - I. Presage Flower
Actor: Tomokazu Seki,Garo: Vanishing Line
Actor: Tomokazu Seki,Clean Freak! Aoyama Kun
Actor: Tomokazu Seki,"Cardcaptor Sakura: Clear Card-hen Prologue, Sakura to Futatsu no Kuma"
Actor: Tomokazu Seki,Space Squad: Gavan vs. Dekaranger
Actor: Tomokazu Seki,Uchu Sentai Kyuranger
Actor: Tomokazu Seki,Doraemon: Great Adventure in the Antarctic Kachi Kochi
