actor,movie_or_TV_name
Actor: Toshiyuki Morikawa,X-Men
Actor: Toshiyuki Morikawa,Gekijouban Sengoku Basara: The Last Party
Actor: Toshiyuki Morikawa,Deadman Wonderland
Actor: Toshiyuki Morikawa,Fullmetal Alchemist: The Sacred Star of Milos
Actor: Toshiyuki Morikawa,Black Lagoon: Roberta's Blood Trail
Actor: Toshiyuki Morikawa,Because I Don't Like My Big Brother at All!
Actor: Toshiyuki Morikawa,Banno Yasai Ninninman
Actor: Toshiyuki Morikawa,Wolverine
Actor: Toshiyuki Morikawa,Koutetsu no vendetta
Actor: Toshiyuki Morikawa,Goulart Knights
Actor: Toshiyuki Morikawa,Bleach the Movie: Hell Verse
Actor: Toshiyuki Morikawa,Panty & Stocking with Garterbelt
Actor: Toshiyuki Morikawa,Naruto Shippûden: The Lost Tower
Actor: Toshiyuki Morikawa,InuYasha: The Final Act
Actor: Toshiyuki Morikawa,Black Lagoon Omake
Actor: Toshiyuki Morikawa,King of Thorn
Actor: Toshiyuki Morikawa,Welcome to Irabu's Office
Actor: Toshiyuki Morikawa,Sengoku Basara
Actor: Toshiyuki Morikawa,Hanasakeru Seishônen
Actor: Toshiyuki Morikawa,Tower of Druaga Part 2: The Sword of Uruk
Actor: Toshiyuki Morikawa,The Rose of Versailles
Actor: Toshiyuki Morikawa,Casshern Sins
Actor: Toshiyuki Morikawa,Box of Goblins
Actor: Toshiyuki Morikawa,D.Gray-man
Actor: Toshiyuki Morikawa,Blade of the Immortal
Actor: Toshiyuki Morikawa,Pokémon
Actor: Toshiyuki Morikawa,Junjou Romantica
Actor: Toshiyuki Morikawa,Kyô kara maô! R: Shô shimaron no shônen ô kô'hen
Actor: Toshiyuki Morikawa,Kyô kara maô! R: Ai no otome
Actor: Toshiyuki Morikawa,Kirepapa.: Kirei na otô-san wa suki desuka?
Actor: Toshiyuki Morikawa,Kyô kara maô! R: Kawaita kaze
Actor: Toshiyuki Morikawa,Bleach the Movie 2: The Diamond Dust Rebellion
Actor: Toshiyuki Morikawa,Kyô kara maô! R: Eikô wa dare ga tame ni
Actor: Toshiyuki Morikawa,Genesis of Aquarion
Actor: Toshiyuki Morikawa,Kyô kara maô! R: Shô shimaron no shônen ô zenpen
Actor: Toshiyuki Morikawa,El Cazador de la Bruja
Actor: Toshiyuki Morikawa,Aquarion Movie: Ippatsu Gyakuten-hen
Actor: Toshiyuki Morikawa,Devil May Cry: The Animated Series
Actor: Toshiyuki Morikawa,Kiddy Grade: Truth Dawn
Actor: Toshiyuki Morikawa,Vexille
Actor: Toshiyuki Morikawa,Nana
Actor: Toshiyuki Morikawa,Shuffle! Memories
Actor: Toshiyuki Morikawa,Saigo no door o shimero!
Actor: Toshiyuki Morikawa,Shonen onmyoji
Actor: Toshiyuki Morikawa,Embracing Love: A Cicada in Winter
Actor: Toshiyuki Morikawa,The Story of Saiunkoku
Actor: Toshiyuki Morikawa,Night Head Genesis
Actor: Toshiyuki Morikawa,009-1
Actor: Toshiyuki Morikawa,Bleach: Memories of Nobody
Actor: Toshiyuki Morikawa,Black Lagoon
Actor: Toshiyuki Morikawa,A Spirit of the Sun
Actor: Toshiyuki Morikawa,Koisuru tenshi Angelique: Kokoro no mezameru toki
Actor: Toshiyuki Morikawa,Tower of Terror
Actor: Toshiyuki Morikawa,Gakuen Heaven
Actor: Toshiyuki Morikawa,The Melancholy of Haruhi Suzumiya
Actor: Toshiyuki Morikawa,Karin
Actor: Toshiyuki Morikawa,Bleach
Actor: Toshiyuki Morikawa,Shuffle!
Actor: Toshiyuki Morikawa,Embracing Love: Cherished Spring
Actor: Toshiyuki Morikawa,The Detective Memoirs of Chief Straw Hat Luffy
Actor: Toshiyuki Morikawa,Speed Grapher
Actor: Toshiyuki Morikawa,Gallery Fake
Actor: Toshiyuki Morikawa,Last Order: Final Fantasy VII
Actor: Toshiyuki Morikawa,Final Fantasy VII: Advent Children
Actor: Toshiyuki Morikawa,Naruto
Actor: Toshiyuki Morikawa,Super Robot Wars: Original Generation: The Animation
Actor: Toshiyuki Morikawa,Tenjho Tenge: The Past Chapter
Actor: Toshiyuki Morikawa,Tenjho Tenge: Ultimate Fight
Actor: Toshiyuki Morikawa,Sukisho
Actor: Toshiyuki Morikawa,Haruka: Beyond the Stream of Time - A Tale of the Eight Guardians
Actor: Toshiyuki Morikawa,Drawn Together
Actor: Toshiyuki Morikawa,Madlax
Actor: Toshiyuki Morikawa,F-Zero GP Legend
Actor: Toshiyuki Morikawa,Inuyasha
Actor: Toshiyuki Morikawa,Mirage of Blaze: Rebels of the River Edge
Actor: Toshiyuki Morikawa,Konjiki no Gash Bell!!: Unlisted Demon 101
Actor: Toshiyuki Morikawa,"Raimu iro senki tan: Nangoku Yumeroman - Saraba rinka, aratanaru sakimori"
Actor: Toshiyuki Morikawa,Tenjo Tenge
Actor: Toshiyuki Morikawa,"God, Save Our King!"
Actor: Toshiyuki Morikawa,Appleseed
Actor: Toshiyuki Morikawa,Seinto Seiya: Tenkai-hen joso - Overture
Actor: Toshiyuki Morikawa,Early Reins
Actor: Toshiyuki Morikawa,Naruto: The Lost Story - Mission: Protect the Waterfall Village
Actor: Toshiyuki Morikawa,Moekan the Animation: Rinia
Actor: Toshiyuki Morikawa,Full Metal Panic!
Actor: Toshiyuki Morikawa,Last Exile
Actor: Toshiyuki Morikawa,Ninja Scroll: The Series
Actor: Toshiyuki Morikawa,Saint Beast
Actor: Toshiyuki Morikawa,Submarine Super 99
Actor: Toshiyuki Morikawa,Program
Actor: Toshiyuki Morikawa,Kiddy Grade
Actor: Toshiyuki Morikawa,InuYasha the Movie 2: The Castle Beyond the Looking Glass
Actor: Toshiyuki Morikawa,Kikô sen'nyo Rôran
Actor: Toshiyuki Morikawa,Cyborg 009
Actor: Toshiyuki Morikawa,Kinnikuman nisei: Muscle ninjin sôdatsu! Chôjin dai-sensô
Actor: Toshiyuki Morikawa,King of Bandit Jing
Actor: Toshiyuki Morikawa,Araiso Private High School Student Council Executive Committee
Actor: Toshiyuki Morikawa,Aquarian Age: Sign for Evolution
Actor: Toshiyuki Morikawa,One Piece: Dream Soccer King!
Actor: Toshiyuki Morikawa,Kinnikuman nisei
Actor: Toshiyuki Morikawa,Cosmo Warrior Zero
Actor: Toshiyuki Morikawa,Pokemon: The Legend of Thunder
Actor: Toshiyuki Morikawa,Special Edition: All About Inuyasha
Actor: Toshiyuki Morikawa,X
Actor: Toshiyuki Morikawa,X: An Omen
Actor: Toshiyuki Morikawa,Kinnikuman nisei: Second Generations
Actor: Toshiyuki Morikawa,Digimon Adventure 02
Actor: Toshiyuki Morikawa,Cyborg Kuro-chan
Actor: Toshiyuki Morikawa,Baby Felix
Actor: Toshiyuki Morikawa,Descendants of Darkness
Actor: Toshiyuki Morikawa,Detective Conan: Captured in Her Eyes
Actor: Toshiyuki Morikawa,Compiler
Actor: Toshiyuki Morikawa,Legend of Himiko
Actor: Toshiyuki Morikawa,The Crown Knights
Actor: Toshiyuki Morikawa,Tekkaman Blade: Burning Clock
Actor: Toshiyuki Morikawa,Transformers: Beast Wars Metals
Actor: Toshiyuki Morikawa,The File of Young Kindaichi 2: Murderous Deep Blue
Actor: Toshiyuki Morikawa,Yu-Gi-Oh!
Actor: Toshiyuki Morikawa,Sotsugyo M ore-tachi no kanibaru
Actor: Toshiyuki Morikawa,Chîsana kyojin Microman
Actor: Toshiyuki Morikawa,Dragon Knight: Wheel of Time
Actor: Toshiyuki Morikawa,Mamotte Shugogetten!
Actor: Toshiyuki Morikawa,Yu-Gi-Oh!
Actor: Toshiyuki Morikawa,Magical Stage Fancy Lala
Actor: Toshiyuki Morikawa,Martian Successor Nadesico - The Motion Picture: Prince of Darkness
Actor: Toshiyuki Morikawa,Jigoku Sensei Nube OVA
Actor: Toshiyuki Morikawa,Trigun
Actor: Toshiyuki Morikawa,Neo Ranga
Actor: Toshiyuki Morikawa,Berserk
Actor: Toshiyuki Morikawa,Hyper Speed GranDoll
Actor: Toshiyuki Morikawa,Fortune Quest
Actor: Toshiyuki Morikawa,Legend of the Mystical Ninja
Actor: Toshiyuki Morikawa,Princess Rouge: The Legend of the Last Labyrinth
Actor: Toshiyuki Morikawa,Maze
Actor: Toshiyuki Morikawa,Misutenaide Daisy
Actor: Toshiyuki Morikawa,Key: The Metal Idol
Actor: Toshiyuki Morikawa,The Dog of Flanders
Actor: Toshiyuki Morikawa,Battle Team Lakers Ex
Actor: Toshiyuki Morikawa,Bronze: Zetsuai Since 1989
Actor: Toshiyuki Morikawa,Apocalypse Zero
Actor: Toshiyuki Morikawa,Martian Successor Nadesico
Actor: Toshiyuki Morikawa,Maze bakunetsu jikû OVA
Actor: Toshiyuki Morikawa,The Slayers
Actor: Toshiyuki Morikawa,Tenchi the Movie - Tenchi Muyo in Love
Actor: Toshiyuki Morikawa,Jigoku sensei Nube
Actor: Toshiyuki Morikawa,Slam Dunk
Actor: Toshiyuki Morikawa,Legend of the Blue Wolves
Actor: Toshiyuki Morikawa,The Brave of Gold Goldran
Actor: Toshiyuki Morikawa,Tokyo Revelation
Actor: Toshiyuki Morikawa,After School in the Teacher's Lounge
Actor: Toshiyuki Morikawa,Neighborhood Story
Actor: Toshiyuki Morikawa,Mobile Suit Gundam Wing
Actor: Toshiyuki Morikawa,Azuki-chan
Actor: Toshiyuki Morikawa,Seirei Tsukai
Actor: Toshiyuki Morikawa,Slam Dunk: Shôhoku Saidai no Kiki! Moero Sakuragi Hanamichi
Actor: Toshiyuki Morikawa,My Sexual Harassment
Actor: Toshiyuki Morikawa,Tekkaman Blade II
Actor: Toshiyuki Morikawa,Wairudo 7
Actor: Toshiyuki Morikawa,Aoki densetsu shuto
Actor: Toshiyuki Morikawa,Ghost Sweeper Mikami: The Great Paradise Battle!!
Actor: Toshiyuki Morikawa,Sailor Moon
Actor: Toshiyuki Morikawa,Tekkaman Blade: Twin Blood
Actor: Toshiyuki Morikawa,801 TTS Airbats
Actor: Toshiyuki Morikawa,Homeroom Affairs
Actor: Toshiyuki Morikawa,Devil Hunter Yohko
Actor: Toshiyuki Morikawa,Bakuen Campus Guardress
Actor: Toshiyuki Morikawa,Big Wars
Actor: Toshiyuki Morikawa,My My Mai
Actor: Toshiyuki Morikawa,Please Save My Earth
Actor: Toshiyuki Morikawa,Casshan: Robot Hunter
Actor: Toshiyuki Morikawa,Dragon Ball Z: Bojack Unbound
Actor: Toshiyuki Morikawa,Ghost Sweeper Mikami
Actor: Toshiyuki Morikawa,Mobile Suit V Gundam
Actor: Toshiyuki Morikawa,Moldiver
Actor: Toshiyuki Morikawa,Tekkaman Blade
Actor: Toshiyuki Morikawa,Legacy of Aru Kararu
Actor: Toshiyuki Morikawa,Little Women II Jo's Boys
Actor: Toshiyuki Morikawa,Hanappe Bazooka
Actor: Toshiyuki Morikawa,Villgust
Actor: Toshiyuki Morikawa,Yu Yu Hakusho: Ghost Files
Actor: Toshiyuki Morikawa,Thumbelina: A Magical Story
Actor: Toshiyuki Morikawa,Mobile Suit Gundam 0083: The Afterglow of Zeon
Actor: Toshiyuki Morikawa,Bôkensha
Actor: Toshiyuki Morikawa,Nozomi Witches
Actor: Toshiyuki Morikawa,Gorirâman
Actor: Toshiyuki Morikawa,Babel II: Perfect Collection
Actor: Toshiyuki Morikawa,Kama Sutra
Actor: Toshiyuki Morikawa,Tales of Seduction
Actor: Toshiyuki Morikawa,Ai monogatari
Actor: Toshiyuki Morikawa,Genji Tsûshin Agedama
Actor: Toshiyuki Morikawa,Otaku no video
Actor: Toshiyuki Morikawa,Cyber City Oedo 808
Actor: Toshiyuki Morikawa,Chibi Maruko-chan: Ôno-kun to Sugiyama-kun
Actor: Toshiyuki Morikawa,Record of the Lodoss War
Actor: Toshiyuki Morikawa,A.D. Police Files
Actor: Toshiyuki Morikawa,Hakkenden shin sho
Actor: Toshiyuki Morikawa,Guardian of Darkness
Actor: Toshiyuki Morikawa,Guyver: The Bioboosted Armor
Actor: Kenichiro Ohashi,Super Crooks
Actor: Kenichiro Ohashi,Is It Wrong to Try to Pick Up Girls in a Dungeon?
Actor: Kenichiro Ohashi,My Hero Academia
Actor: Kenichiro Ohashi,Demon Slayer: Kimetsu no Yaiba
Actor: Kenichiro Ohashi,Black Clover
Actor: Kenichiro Ohashi,JoJo's Bizarre Adventure
Actor: Kenichiro Ohashi,Meiji Tokyo Renka
Actor: Kenichiro Ohashi,Forest of Piano
Actor: Kenichiro Ohashi,Hakyu Hoshin Engi
Actor: Kenichiro Ohashi,Starmyu
Actor: Kenichiro Ohashi,Girl Beats Boys
Actor: Kenichiro Ohashi,Marginal #4 Kiss Kara Tsukuru Big Bang
Actor: Kenichiro Ohashi,Black Butler: Book of the Atlantic
Actor: Kenichiro Ohashi,Magic Kyun! Renaissance
Actor: Kenichiro Ohashi,Izetta: The Last Witch
Actor: Kenichiro Ohashi,Terra Formars
Actor: Kenichiro Ohashi,Ajin
Actor: Kenichiro Ohashi,Durarara!!x2
Actor: Kenichiro Ohashi,Macross Delta
Actor: Kenichiro Ohashi,Baby Steps
Actor: Kenichiro Ohashi,Meiji Tokyo Renka Movie: Yumihari no Serenade
Actor: Kenichiro Ohashi,Beyond the Boundary Movie: I'll Be Here - Mirai-hen
Actor: Kenichiro Ohashi,Beyond the Boundary Movie: I'll Be Here - Kako-hen
Actor: Kenichiro Ohashi,Yona of the Dawn
Actor: Kenichiro Ohashi,Monsuno
Actor: Kenichiro Ohashi,Parasyte: The Maxim
Actor: Kenichiro Ohashi,Black Butler: Book of Circus
Actor: Kenichiro Ohashi,Blue Spring Ride
Actor: Kenichiro Ohashi,Ressha Sentai ToQger: The Movie - Galaxy Line SOS
Actor: Kenichiro Ohashi,Space Dandy
Actor: Kenichiro Ohashi,Space Brothers
Actor: Kenichiro Ohashi,Gekijouban Puritîrizumu ôru sutâ serekushon: Purizumu shô besuto ten
Actor: Kenichiro Ohashi,Neppû Kairiku Bushi Road
Actor: Kenichiro Ohashi,Kyoukai no kanata
Actor: Kenichiro Ohashi,Hunter x Hunter
Actor: Kenichiro Ohashi,Brothers Conflict
Actor: Kenichiro Ohashi,Mushibugyo
Actor: Kenichiro Ohashi,Eiga Juerupetto: Suîtsu dansu purinsesu
Actor: Kenichiro Ohashi,Uchû kyôdai
Actor: Kenichiro Ohashi,For Colored Girls
Actor: Kenichiro Ohashi,Yu-Gi-Oh! Bonds Beyond Time
Actor: Kenichiro Ohashi,Miracle Train: Oedo-sen E Youkoso
Actor: Kenichiro Ohashi,Tower of Druaga Part 2: The Sword of Uruk
Actor: Kenichiro Ohashi,Air Gear
Actor: Kenichiro Ohashi,The Tower of DRUAGA: The Aegis of URUK
Actor: Kenichiro Ohashi,Yonna in the Solitary Fortress
Actor: Ken'ichirô Matsuda,Drugstore in Another World: The Slow Life of a Cheat Pharmacist
Actor: Ken'ichirô Matsuda,Kyuukyoku Shinka Shita Full Dive RPG ga Genjitsu yori mo Kusogee Dattara
Actor: Ken'ichirô Matsuda,Mashin Sentai Kiramager
Actor: Ken'ichirô Matsuda,My Hero Academia
Actor: Ken'ichirô Matsuda,Vinland Saga
Actor: Ken'ichirô Matsuda,Kemono Michi: Rise Up
Actor: Ken'ichirô Matsuda,Mobile Suit Gundam: The Origin - Advent of the Red Comet
Actor: Ken'ichirô Matsuda,Black Clover
Actor: Ken'ichirô Matsuda,Dororo
Actor: Ken'ichirô Matsuda,Human Lost
Actor: Ken'ichirô Matsuda,Conception: Please Give Birth to My Child!
Actor: Ken'ichirô Matsuda,The Movie Drive Head Tomica Hyper Rescue
Actor: Ken'ichirô Matsuda,The Seven Deadly Sins
Actor: Ken'ichirô Matsuda,Kaitou Sentai Lupinranger VS Keisatsu Sentai Patranger
Actor: Ken'ichirô Matsuda,Mobile Suit Gundam: The Origin VI - Rise of the Red Comet
Actor: Ken'ichirô Matsuda,Kino's Journey: The Beautiful World - The Animated Series
Actor: Ken'ichirô Matsuda,Mobile Suit Gundam Thunderbolt: Bandit Flower
Actor: Ken'ichirô Matsuda,Mobile Suit Gundam: The Origin V - Clash at Loum
Actor: Ken'ichirô Matsuda,Marvel Future Avengers
Actor: Ken'ichirô Matsuda,Kamen Rider Ex-Aid
Actor: Ken'ichirô Matsuda,elDLIVE
Actor: Ken'ichirô Matsuda,Mobile Suit Gundam: The Origin IV - Eve of Destiny
Actor: Ken'ichirô Matsuda,Ghost in the Shell: The Movie - Virtual Reality Diver
Actor: Ken'ichirô Matsuda,Haruchika: Haruta & Chika
Actor: Ken'ichirô Matsuda,Reikenzan: Hoshikuzu-tachi no Utage
Actor: Ken'ichirô Matsuda,The Asterisk War
Actor: Ken'ichirô Matsuda,Shuriken Sentai Ninninger
Actor: Ken'ichirô Matsuda,Mobile Suit Gundam: The Origin II - Artesia's Sorrow
Actor: Ken'ichirô Matsuda,Lance N' Masques
Actor: Ken'ichirô Matsuda,Ghost in the Shell Arise: Border 5 - Pyrophoric Cult
Actor: Ken'ichirô Matsuda,Charlotte
Actor: Ken'ichirô Matsuda,Gangsta.
Actor: Ken'ichirô Matsuda,Rokka no Yuusha
Actor: Ken'ichirô Matsuda,Ghost in the Shell: The New Movie
Actor: Ken'ichirô Matsuda,Ghost in the Shell Arise: Alternative Architecture
Actor: Ken'ichirô Matsuda,Assassination Classroom
Actor: Ken'ichirô Matsuda,Marvel Disk Wars: The Avengers
Actor: Ken'ichirô Matsuda,Data_xx_Transitory
Actor: Ken'ichirô Matsuda,DRAMAtical Murder
Actor: Ken'ichirô Matsuda,Ghost in the Shell Arise: Border 4 - Ghost Stands Alone
Actor: Ken'ichirô Matsuda,Sword Art Online
Actor: Ken'ichirô Matsuda,Ghost in the Shell Arise: Border 3 - Ghost Tears
Actor: Ken'ichirô Matsuda,Hamatora
Actor: Ken'ichirô Matsuda,Ghost in the Shell Arise: Border 2 - Ghost Whisper
Actor: Ken'ichirô Matsuda,Gifuu Doudou!!: Kanetsugu to Keiji
Actor: Ken'ichirô Matsuda,Ghost in the Shell: Arise - Border 1: Ghost Pain
Actor: Ken'ichirô Matsuda,Zyuden Sentai Kyoryuger
Actor: Ken'ichirô Matsuda,Aura: Koga Maryuin's Last War
Actor: Ken'ichirô Matsuda,JoJo's Bizarre Adventure
Actor: Ken'ichirô Matsuda,Naruto: Shippûden
Actor: Ken'ichirô Matsuda,The New Prince of Tennis
Actor: Ken'ichirô Matsuda,Mayo chiki!
Actor: Ken'ichirô Matsuda,Shiki
Actor: Ken'ichirô Matsuda,Angel Beats!
Actor: Ken'ichirô Matsuda,Tegamibachi
Actor: Ken'ichirô Matsuda,Darker Than Black: Gaiden
Actor: Ken'ichirô Matsuda,Tokyo Magnitude 8.0
Actor: Ken'ichirô Matsuda,Higashi no Eden
Actor: Ken'ichirô Matsuda,Phantom: Requiem for the Phantom
Actor: Ken'ichirô Matsuda,Mazinger Edition Z: The Impact!
Actor: Ken'ichirô Matsuda,Soul Eater
Actor: Ken'ichirô Matsuda,Moribito: Guardian of the Spirit
Actor: Katsuyuki Konishi,Kaginado
Actor: Katsuyuki Konishi,The Faraway Paladin
Actor: Katsuyuki Konishi,The Dungeon of Black Company
Actor: Katsuyuki Konishi,"Welcome to Demon-School, Iruma-kun"
Actor: Katsuyuki Konishi,Shaman King
Actor: Katsuyuki Konishi,Kyuukyoku Shinka Shita Full Dive RPG ga Genjitsu yori mo Kusogee Dattara
Actor: Katsuyuki Konishi,Bakuten!
Actor: Katsuyuki Konishi,Hetalia: World Stars
Actor: Katsuyuki Konishi,World Trigger
Actor: Katsuyuki Konishi,Suppose a Kid from the Last Dungeon Boonies moved to a starter town?
Actor: Katsuyuki Konishi,Golden Kamuy
Actor: Katsuyuki Konishi,Wandering Witch: The Journey of Elaina
Actor: Katsuyuki Konishi,Demon Slayer: Mugen Train
Actor: Katsuyuki Konishi,A3! Season Spring & Summer
Actor: Katsuyuki Konishi,Food Wars
Actor: Katsuyuki Konishi,The Misfit of Demon King Academy
Actor: Katsuyuki Konishi,Deca-Dence
Actor: Katsuyuki Konishi,Haikyuu!!
Actor: Katsuyuki Konishi,Sekaiichi Hatsukoi: Propose-hen
Actor: Katsuyuki Konishi,Kemono Michi: Rise Up
Actor: Katsuyuki Konishi,Kengan Ashura
Actor: Katsuyuki Konishi,Kabukichou Sherlock
Actor: Katsuyuki Konishi,Demon Slayer: Kimetsu no Yaiba
Actor: Katsuyuki Konishi,Fire Force
Actor: Katsuyuki Konishi,Black Clover
Actor: Katsuyuki Konishi,JoJo's Bizarre Adventure
Actor: Katsuyuki Konishi,To the Abandoned Sacred Beasts
Actor: Katsuyuki Konishi,One Punch Man
Actor: Katsuyuki Konishi,Promare: Galo-hen
Actor: Katsuyuki Konishi,Promare: Lio-hen
Actor: Katsuyuki Konishi,Promare
Actor: Katsuyuki Konishi,Captain Tsubasa
Actor: Katsuyuki Konishi,SSSS.Gridman
Actor: Katsuyuki Konishi,Grand Blue
Actor: Katsuyuki Konishi,FLCL Alternative
Actor: Katsuyuki Konishi,Darling in the Franxx
Actor: Katsuyuki Konishi,The Seven Deadly Sins
Actor: Katsuyuki Konishi,Forest of Piano
Actor: Katsuyuki Konishi,Pop Team Epic
Actor: Katsuyuki Konishi,Sakura Quest
Actor: Katsuyuki Konishi,Re: Creators
Actor: Katsuyuki Konishi,RIN-NE
Actor: Katsuyuki Konishi,Magical Circle Guru Guru
Actor: Katsuyuki Konishi,Blue Exorcist: Kyoto Saga
Actor: Katsuyuki Konishi,Genbanojô
Actor: Katsuyuki Konishi,Twin Star Exorcists
Actor: Katsuyuki Konishi,Durarara!!x2
Actor: Katsuyuki Konishi,Binan Koukou Chikyuu Bouei-bu Love!
Actor: Katsuyuki Konishi,Cheer Boys!!
Actor: Katsuyuki Konishi,Days
Actor: Katsuyuki Konishi,Monster Strike
Actor: Katsuyuki Konishi,One Punch Man - Wanpanman: The Murder Case That Is Too Impossible
Actor: Katsuyuki Konishi,Magi: Sinbad no Bouken
Actor: Katsuyuki Konishi,Kuromukuro
Actor: Katsuyuki Konishi,Onigiri
Actor: Katsuyuki Konishi,Snow White with the Red Hair
Actor: Katsuyuki Konishi,Gate
Actor: Katsuyuki Konishi,Prison School
Actor: Katsuyuki Konishi,Phantasy Star Online 2: The Animation
Actor: Katsuyuki Konishi,Dragon Ball Super
Actor: Katsuyuki Konishi,Concrete Revolutio
Actor: Katsuyuki Konishi,Classroom Crisis
Actor: Katsuyuki Konishi,Tokyo Ghoul: Root A
Actor: Katsuyuki Konishi,Akame ga Kill!
Actor: Katsuyuki Konishi,Shirobako
Actor: Katsuyuki Konishi,D-Frag!
Actor: Katsuyuki Konishi,Kill la Kill
Actor: Katsuyuki Konishi,Mobile Suit Gundam-san
Actor: Katsuyuki Konishi,Seinto Seiya: Omega
Actor: Katsuyuki Konishi,Gekijouban Sekaiichi hatsukoi: Barentainhen
Actor: Katsuyuki Konishi,Gekijouban Sekaiichi hatsukoi: Yokozawa Takafumi no baai
Actor: Katsuyuki Konishi,Pokémon
Actor: Katsuyuki Konishi,Wizard Barristers: Benmashi Cecil
Actor: Katsuyuki Konishi,"Yusibu: I couldnt become a hero, so I reluctantly decided to get a job."
Actor: Katsuyuki Konishi,Diabolik Lovers
Actor: Katsuyuki Konishi,Hikonin Sentai Akibaranger
Actor: Katsuyuki Konishi,Hetalia: Axis Powers
Actor: Katsuyuki Konishi,Polar Bear's Café
Actor: Katsuyuki Konishi,Haganai: I Don't Have Many Friends
Actor: Katsuyuki Konishi,Jormungand
Actor: Katsuyuki Konishi,Fusé: Memoirs of a Huntress
Actor: Katsuyuki Konishi,Macross FB 7: Ore no Uta o Kike!
Actor: Katsuyuki Konishi,Fairy Tail: Priestess of the Phoenix
Actor: Katsuyuki Konishi,Hyouka
Actor: Katsuyuki Konishi,Inazuma Eleven Go 2: Chrono Stone
Actor: Katsuyuki Konishi,Buta
Actor: Katsuyuki Konishi,Daily Lives of High School Boys
Actor: Katsuyuki Konishi,The World's Greatest First Love
Actor: Katsuyuki Konishi,Majikoi ~ Oh! Samurai Girls
Actor: Katsuyuki Konishi,Alice in the Country of Hearts: Wonderful Wonder World
Actor: Katsuyuki Konishi,Sacred Seven
Actor: Katsuyuki Konishi,Kaettekita Tensô Sentai Goseijâ: Rasuto Epikku - Gosei Tenshi ga Kokuminteki Aidoru ni?!
Actor: Katsuyuki Konishi,Gokaiger Goseiger Super Sentai 199 Hero Great Battle
Actor: Katsuyuki Konishi,Bleach
Actor: Katsuyuki Konishi,Macross Frontier: The Wings of Goodbye
Actor: Katsuyuki Konishi,Tensou Sentai Goseiger
Actor: Katsuyuki Konishi,Tensou Sentai Goseiger vs. Shinkenger: Epic on Ginmaku
Actor: Katsuyuki Konishi,Beelzebub
Actor: Katsuyuki Konishi,Bleach the Movie: Hell Verse
Actor: Katsuyuki Konishi,HHH Triple Ecchi
Actor: Katsuyuki Konishi,Durarara!!
Actor: Katsuyuki Konishi,Sekirei
Actor: Katsuyuki Konishi,Tensou Sentai Goseiger: Epic on the Movie
Actor: Katsuyuki Konishi,Pikachû no fushigina fushigina daibôken
Actor: Katsuyuki Konishi,Pokémon: Zoroark: Master of Illusions
Actor: Katsuyuki Konishi,"Hetalia: Axis Powers - Paint It, White!"
Actor: Katsuyuki Konishi,Dragon Ball Z Kai
Actor: Katsuyuki Konishi,Kachou no Koi
Actor: Katsuyuki Konishi,Tegamibachi
Actor: Katsuyuki Konishi,A Certain Scientific Railgun
Actor: Katsuyuki Konishi,Gintama
Actor: Katsuyuki Konishi,Macross Frontier: The False Songstress
Actor: Katsuyuki Konishi,Tamagotchi!
Actor: Katsuyuki Konishi,"Hayate, the Combat Butler 2"
Actor: Katsuyuki Konishi,Pikachû no kirakira daisôsaku!
Actor: Katsuyuki Konishi,Kurokami: The Animation
Actor: Katsuyuki Konishi,Basquash!
Actor: Katsuyuki Konishi,Gurren Lagann the Movie: The Lights in the Sky are Stars
Actor: Katsuyuki Konishi,Pandora Hearts
Actor: Katsuyuki Konishi,The Slayers
Actor: Katsuyuki Konishi,Samurai Harem
Actor: Katsuyuki Konishi,Skip Beat!
Actor: Katsuyuki Konishi,Xam'd: Lost Memories
Actor: Katsuyuki Konishi,"Bleach: Fade to Black, I Call Your Name"
Actor: Katsuyuki Konishi,Gurren Lagann
Actor: Katsuyuki Konishi,Tytania
Actor: Katsuyuki Konishi,D.Gray-man
Actor: Katsuyuki Konishi,Macross Frontier
Actor: Katsuyuki Konishi,Gurren Lagann the Movie: Childhood's End
Actor: Katsuyuki Konishi,Pikachu's Ice Adventure
Actor: Katsuyuki Konishi,Seinto Seiya: Meio Hades Elysion-hen
Actor: Katsuyuki Konishi,Seinto Seiya: Meiô Hâdesu jûnikyû-hen
Actor: Katsuyuki Konishi,Blade of the Immortal
Actor: Katsuyuki Konishi,Rental Magica
Actor: Katsuyuki Konishi,.hack//G.U. Trilogy
Actor: Katsuyuki Konishi,Bleach the Movie 2: The Diamond Dust Rebellion
Actor: Katsuyuki Konishi,One Piece
Actor: Katsuyuki Konishi,Eiga de tôjô! Tamagotchi dokidoki! Uchû no maigotchi?!
Actor: Katsuyuki Konishi,Bamboo Blade
Actor: Katsuyuki Konishi,Fantastic Detective Labyrinth
Actor: Katsuyuki Konishi,Potemayo
Actor: Katsuyuki Konishi,Devil May Cry: The Animated Series
Actor: Katsuyuki Konishi,Naruto Shippûden: The Movie
Actor: Katsuyuki Konishi,Pikachû no tanken kurabu
Actor: Katsuyuki Konishi,"Hayate, the Combat Butler"
Actor: Katsuyuki Konishi,Polyphonica
Actor: Katsuyuki Konishi,Teiruzu obu shinfonia: The animation
Actor: Katsuyuki Konishi,Kisudamu
Actor: Katsuyuki Konishi,Shonen onmyoji
Actor: Katsuyuki Konishi,JoJo's Bizarre Adventure: Phantom Blood
