actor,movie_or_TV_name
Actor: Mika Kanai,Locke the Superman OVA 2
Actor: Mika Kanai,Kekko Kamen
Actor: Mika Kanai,Shônen Ashibe
Actor: Kenji Hamada,Naruto the Movie 3: Guardians of the Crescent Moon Kingdom
Actor: Kenji Hamada,Honey and Clover
Actor: Kenji Hamada,Nana
Actor: Kenji Hamada,GoGo Sentai Boukenger
Actor: Kenji Hamada,Yumetsukai
Actor: Kenji Hamada,Ginban Kaleidoscope
Actor: Tomoyuki Kôno,Naruto: Shippûden
Actor: Yurika Hino,Animal Crossing: The Movie
Actor: Yurika Hino,Seinto Seiya: Tenkai-hen joso - Overture
Actor: Yurika Hino,Hikaru's Go: Journey to the North Star Cup
Actor: Yurika Hino,New Fist of the North Star
Actor: Yurika Hino,Pecola
Actor: Yurika Hino,Pokémon
Actor: Yurika Hino,A Tree of Palme
Actor: Yurika Hino,Baki the Grappler
Actor: Yurika Hino,Biohazard 4D: Executer
Actor: Mika Kanai,Idol Angel Yokoso Yoko
Actor: Mika Kanai,Goldfish Warning!
Actor: Mika Kanai,Licca fushigi-na fushigi-na Yûnia monogatari
Actor: Mika Kanai,Ranma ½
Actor: Mika Kanai,Seton Animal Chronicles
Actor: Mika Kanai,Guyver: The Bioboosted Armor
Actor: Kenji Hamada,Ramune
Actor: Kenji Hamada,ToHeart 2
Actor: Kenji Hamada,Gallery Fake
Actor: Kenji Hamada,Guyver: The Bioboosted Armor
Actor: Kenji Hamada,Zettai Shonen
Actor: Kenji Hamada,Full Metal Panic!
Actor: Tomoyuki Kôno,The Last: Naruto the Movie
Actor: Tomoyuki Kôno,Naruto SD: Rock Lee & His Ninja Pals
Actor: Tomoyuki Kôno,Naruto Shippûden: The Movie 3: Inheritors of the Will of Fire
Actor: Tomoyuki Kôno,Kurenai
Actor: Tomoyuki Kôno,Gintama
Actor: Tomoyuki Kôno,D.Gray-man
Actor: Tomoyuki Kôno,Naruto
Actor: Tomoyuki Kôno,.hack//SIGN
Actor: Yurika Hino,Devilman Lady
Actor: Yurika Hino,Cowboy Bebop
Actor: Yurika Hino,Kyôtarô Nishimura's Travel Mystery 23
Actor: Mika Kanai,Billy Inu Nandemo Shokai
Actor: Mika Kanai,Soreike! Anpanman
Actor: Kenji Hamada,Naruto
Actor: Kenji Hamada,Tenjho Tenge: Ultimate Fight
Actor: Kenji Hamada,Agatha Christie's Great Detectives Poirot and Marple
Actor: Kenji Hamada,Tokusou Sentai Dekaranger
Actor: Kenji Hamada,Duel Masters
Actor: Kenji Hamada,Detective Conan
Actor: Tomoyuki Kôno,Pokemon 4Ever: Celebi - Voice of the Forest
Actor: Kenji Hamada,Mujin wakusei Survive
Actor: Kenji Hamada,Haruka: Beyond the Stream of Time - A Tale of the Eight Guardians
Actor: Kenji Hamada,Uta kata
Actor: Kenji Hamada,Dan Doh!!
Actor: Kenji Hamada,Green Green: Erolutions
Actor: Kenji Hamada,Daphne in the Brilliant Blue
Actor: Kenji Hamada,Tenjo Tenge
Actor: Kenji Hamada,Midori Days
Actor: Kenji Hamada,Green Green
Actor: Kenji Hamada,Heartwork: Love Guns
Actor: Kenji Hamada,Please Teacher!
Actor: Kenji Hamada,Geneshaft
Actor: Kenji Hamada,Inuyasha
Actor: Kenji Hamada,Star Ocean EX
Actor: Kenji Hamada,Baki the Grappler
Actor: Kenji Hamada,Sensual Phrase
Actor: Kenji Hamada,The Big O
Actor: Ikue Ôtani,One Piece
Actor: Ikue Ôtani,Pokémon Master Journeys
Actor: Ikue Ôtani,Detective Conan: The Scarlet Bullet
Actor: Ikue Ôtani,Wonder Egg Priority
Actor: Ikue Ôtani,Pokémon the Movie: Secrets of the Jungle
Actor: Ikue Ôtani,Pokémon
Actor: Ikue Ôtani,Over the Sky
Actor: Ikue Ôtani,Pokémon Journeys: The Series
Actor: Ikue Ôtani,Moominvalley
Actor: Ikue Ôtani,Boruto: Naruto Next Generations
Actor: Ikue Ôtani,One Piece: Stampede
Actor: Ikue Ôtani,Pokémon: Mewtwo Strikes Back - Evolution
Actor: Ikue Ôtani,The Drew Bromley Show
Actor: Ikue Ôtani,Pokémon Detective Pikachu
Actor: Ikue Ôtani,Dororo
Actor: Ikue Ôtani,Detective Conan: The Fist of Blue Sapphire
Actor: Ikue Ôtani,Persona 5: The Animation
Actor: Ikue Ôtani,Pokémon the Movie: The Power of Us
Actor: Ikue Ôtani,Detective Conan: Zero the Enforcer
Actor: Ikue Ôtani,Kekkai Sensen
Actor: Ikue Ôtani,Mary and the Witch's Flower
Actor: Ikue Ôtani,Pokémon the Movie: I Choose You!
Actor: Ikue Ôtani,Detective Conan: Crimson Love Letter
Actor: Ikue Ôtani,Naruto: Shippûden
Actor: Ikue Ôtani,Case Closed: Episode One - The Great Detective Turned Small
Actor: Ikue Ôtani,Level Up Norge
Actor: Ikue Ôtani,Tôkyô Wan Pîsu Tawâ: Tongari Shima no Dai Hihô
Actor: Ikue Ôtani,Persona 5 the Animation: The Day Breakers
Actor: Ikue Ôtani,Pokémon the Movie: Volcanion and the Mechanical Marvel
Actor: Ikue Ôtani,One Piece Film: Gold
Actor: Ikue Ôtani,Detective Conan: The Darkest Nightmare
Actor: Ikue Ôtani,Pikachu and the Pokémon Music Squad
Actor: Ikue Ôtani,Pokémon the Movie: Hoopa and the Clash of Ages
Actor: Ikue Ôtani,Hoopa's Surprise Ring Adventures
Actor: Ikue Ôtani,Love & Peace
Actor: Ikue Ôtani,The Disappearance of Conan Edogawa: The Worst Two Days in History
Actor: Ikue Ôtani,The Last: Naruto the Movie
Actor: Ikue Ôtani,Hunter x Hunter
Actor: Ikue Ôtani,JoJo's Bizarre Adventure
Actor: Ikue Ôtani,"Pikachu, What's This Key?"
Actor: Ikue Ôtani,Pokémon the Movie: Diancie and the Cocoon of Destruction
Actor: Ikue Ôtani,Detective Conan
Actor: Ikue Ôtani,Tamagotchi Friends
Actor: Ikue Ôtani,Detective Conan: The Sniper from Another Dimension
Actor: Ikue Ôtani,Lupin III vs. Detective Conan: The Movie
Actor: Ikue Ôtani,Corpse Party: Tortured Souls
Actor: Ikue Ôtani,Pikachu to Eievui Friends
Actor: Ikue Ôtani,Pokémon the Movie: Genesect and the Legend Awakened
Actor: Ikue Ôtani,Spy Penguin
Actor: Ikue Ôtani,Detective Conan: Private Eye in the Distant Sea
Actor: Ikue Ôtani,Dream 9 Toriko x One Piece x Dragon Ball Z Super Collaboration Special!!
Actor: Ikue Ôtani,Naruto SD: Rock Lee & His Ninja Pals
Actor: Ikue Ôtani,Smile PreCure!
Actor: Ikue Ôtani,One Piece Film Z
Actor: Ikue Ôtani,Eiga Sumairu Purikyua!: Ehon no naka wa minna chiguhagu!
Actor: Ikue Ôtani,Meloetta's Moonlight Serenade
Actor: Ikue Ôtani,Pokémon the Movie: Kyurem vs. the Sword of Justice
Actor: Ikue Ôtani,Utae Meroetta: Rinka Nomi o Sagase
Actor: Ikue Ôtani,Poketto monsuta: Roketto-dan himitsu teikoku
Actor: Ikue Ôtani,Meitantei Conan: Excalibur no kiseki
Actor: Ikue Ôtani,Detective Conan: The Eleventh Striker
Actor: Ikue Ôtani,Toriko
Actor: Ikue Ôtani,Chihayafuru
Actor: Ikue Ôtani,Poyopoyo Kansatsu Nikki
Actor: Ikue Ôtani,Magic Kaito
Actor: Ikue Ôtani,Pikachu's Summer Bridge Story
Actor: Ikue Ôtani,Honoo no Chuunin Shiken! Naruto vs Konohamaru
Actor: Ikue Ôtani,Pokémon the Movie: Black - Victini and Reshiram
Actor: Ikue Ôtani,Pokémon the Movie: White - Victini and Zekrom
Actor: Ikue Ôtani,Buddha: The Great Departure
Actor: Ikue Ôtani,Detective Conan: Quarter of Silence
Actor: Ikue Ôtani,One Piece 3D: Straw Hat Chase
Actor: Ikue Ôtani,HeartCatch PreCure the Movie: Fashion Show in the Flower Capital... Really?!
Actor: Ikue Ôtani,Pokémon Apokélypse
Actor: Ikue Ôtani,Pikachû no fushigina fushigina daibôken
Actor: Ikue Ôtani,Pokémon: Zoroark: Master of Illusions
Actor: Ikue Ôtani,Detective Conan: The Lost Ship in the Sky
Actor: Ikue Ôtani,One Piece: Strong World
Actor: Ikue Ôtani,Stupid Mario Brothers: The Movie
Actor: Ikue Ôtani,Pikachû no kirakira daisôsaku!
Actor: Ikue Ôtani,Pokémon: Arceus and the Jewel of Life
Actor: Ikue Ôtani,Kon'nichiwa An: Bifô Guriin Gêburusu
Actor: Ikue Ôtani,Detective Conan: The Raven Chaser
Actor: Ikue Ôtani,Wan pîsu: Romansu keimei
Actor: Ikue Ôtani,Pikachu's Ice Adventure
Actor: Ikue Ôtani,Pokémon: Giratina and the Sky Warrior
Actor: Ikue Ôtani,Real Drive
Actor: Ikue Ôtani,Detective Conan: Full Score of Fear
Actor: Ikue Ôtani,Uchi no 3 shimai
Actor: Ikue Ôtani,"One Piece: Episode of Chopper Plus - Bloom in the Winter, Miracle Sakura"
Actor: Ikue Ôtani,Cinnamoroll: The Movie
Actor: Ikue Ôtani,Pikachû no tanken kurabu
Actor: Ikue Ôtani,Pokémon: The Rise of Darkrai
Actor: Ikue Ôtani,Detective Conan: Jolly Roger in the Deep Azure
Actor: Ikue Ôtani,One Piece: Episode of Alabasta - The Desert Princess and the Pirates
Actor: Ikue Ôtani,Pokémon: Diamond and Pearl
Actor: Ikue Ôtani,Pokémon Ranger and the Temple of the Sea
Actor: Ikue Ôtani,Pikachu's Ocean Adventure
Actor: Ikue Ôtani,The Mastermind of Mirage Pokémon
Actor: Ikue Ôtani,Zatch Bell!
Actor: Ikue Ôtani,The Detective Memoirs of Chief Straw Hat Luffy
Actor: Ikue Ôtani,Naruto
Actor: Ikue Ôtani,Banner of the Stars III
Actor: Ikue Ôtani,Konjiki no Gashbell 2: Attack of the Mecha Vulcans
Actor: Ikue Ôtani,Pikachu's Ghost Carnival
Actor: Ikue Ôtani,Pokémon: Lucario and the Mystery of Mew
Actor: Ikue Ôtani,Ah! My Goddess
Actor: Ikue Ôtani,Detective Conan: Strategy Above the Depths
Actor: Ikue Ôtani,Haruka: Beyond the Stream of Time - A Tale of the Eight Guardians
Actor: Ikue Ôtani,Pokémon 3D Adventure: Myu o Sagase!
Actor: Ikue Ôtani,One Piece: Baron Omatsuri and the Secret Island
Actor: Ikue Ôtani,ToHeart: Remember My Memories
Actor: Ikue Ôtani,Magical DoReMi
Actor: Ikue Ôtani,Destiny of the Shrine Maiden
Actor: Ikue Ôtani,Sensei no o-jikan Gold
Actor: Ikue Ôtani,Pikachu's Summer Festival
Actor: Ikue Ôtani,Pokémon the Movie: Destiny Deoxys
Actor: Ikue Ôtani,Konjiki no Gash Bell!!: Unlisted Demon 101
Actor: Ikue Ôtani,Doki Doki School Hours
Actor: Ikue Ôtani,Detective Conan: Magician of the Silver Sky
Actor: Ikue Ôtani,Pokémon Chronicles
Actor: Ikue Ôtani,One Piece: The Cursed Holy Sword
Actor: Ikue Ôtani,Hamtaro
Actor: Ikue Ôtani,"Detective Conan: Conan, Heiji, and the Vanished Boy"
Actor: Ikue Ôtani,One Piece: Protect! The Last Great Stage
Actor: Ikue Ôtani,Rumiko Takahashi Anthology
Actor: Ikue Ôtani,Interlude
Actor: Ikue Ôtani,Pokémon: Gotta Dance!!
Actor: Ikue Ôtani,Pokémon: Jirachi - Wish Maker
Actor: Ikue Ôtani,Bokutachi Pichu Brothers: Party wa Oosawagi! no Maki
Actor: Ikue Ôtani,Detective Conan: Crossroad in the Ancient Capital
Actor: Ikue Ôtani,"One Piece: Open Upon the Great Sea! A Father's Huge, Huge Dream!"
Actor: Ikue Ôtani,One Piece: Dead End Adventure
Actor: Ikue Ôtani,Gate Keepers 21
Actor: Ikue Ôtani,Detective Conan: 16 Suspects!?
Actor: Ikue Ôtani,Naruto: Akaki yotsuba no kurôbâ o sagase
Actor: Ikue Ôtani,Kikô sen'nyo Rôran
Actor: Ikue Ôtani,Pokémon: Camp Pikachu
Actor: Ikue Ôtani,Pokémon Heroes
Actor: Ikue Ôtani,Inuyasha
Actor: Ikue Ôtani,Detective Conan: The Phantom of Baker Street
Actor: Ikue Ôtani,Tokyo Underground
Actor: Ikue Ôtani,One Piece: Chopper's Kingdom in the Strange Animal Island
Actor: Ikue Ôtani,One Piece: Dream Soccer King!
Actor: Ikue Ôtani,Nono-chan
Actor: Ikue Ôtani,Pikachu's PikaBoo
Actor: Ikue Ôtani,Pokemon 4Ever: Celebi - Voice of the Forest
Actor: Ikue Ôtani,Detective Conan: Countdown to Heaven
Actor: Ikue Ôtani,Detective Conan: Conan vs. Kid vs. Yaiba - The Grand Battle for the Treasure Sword!!
Actor: Ikue Ôtani,Pokemon: When Pokemon Don't Obey Week Commercial
Actor: Ikue Ôtani,Pokémon: Mewtwo Returns
Actor: Ikue Ôtani,Pikachu's Winter Vacation 2001
Actor: Ikue Ôtani,Pokémon: Pikachu's Winter Vacation
Actor: Ikue Ôtani,One Piece TV Special: Adventure in the Ocean's Navel
Actor: Ikue Ôtani,Ah! My Goddess: The Movie
Actor: Ikue Ôtani,Ojamajo Doremi Sharp Movie
Actor: Ikue Ôtani,Pikachu & Pichu
Actor: Ikue Ôtani,Pokémon 3 the Movie: Spell of the Unown
Actor: Ikue Ôtani,Escaflowne: The Movie
Actor: Ikue Ôtani,Detective Conan: Captured in Her Eyes
Actor: Ikue Ôtani,Tenshi ni narumon
Actor: Ikue Ôtani,Seraphim Call
Actor: Ikue Ôtani,Pokemon: Pikachu's Rescue Adventure
Actor: Ikue Ôtani,Pokémon the Movie 2000
Actor: Ikue Ôtani,To Heart
Actor: Ikue Ôtani,Agent Aika
Actor: Ikue Ôtani,Detective Conan: The Last Wizard of the Century
Actor: Ikue Ôtani,A Sneak Peek at Pokémon
Actor: Ikue Ôtani,GLO*RI*A
Actor: Ikue Ôtani,"Hey You, Pikachu!"
Actor: Ikue Ôtani,Nightwalker: Midnight Detective
Actor: Ikue Ôtani,Martian Successor Nadesico - The Motion Picture: Prince of Darkness
Actor: Ikue Ôtani,Pokémon: Pikachu's Vacation
Actor: Ikue Ôtani,Pokémon: The First Movie - Mewtwo Strikes Back
Actor: Ikue Ôtani,Shadow Skill - Eigi
Actor: Ikue Ôtani,Detective Conan: The Fourteenth Target
Actor: Ikue Ôtani,Nekusuto senki eagaitsu
Actor: Ikue Ôtani,Mama
Actor: Ikue Ôtani,Detective Conan: The Time Bombed Skyscraper
Actor: Ikue Ôtani,Cool Devices
Actor: Ikue Ôtani,Tournament of the Gods: Title Match
Actor: Ikue Ôtani,Reideen: The Superior
Actor: Ikue Ôtani,Twin Signal
Actor: Ikue Ôtani,Variable Geo
Actor: Ikue Ôtani,Sailor Moon
Actor: Ikue Ôtani,Jewel BEM Hunter Lime
Actor: Ikue Ôtani,Gojira Okoku
Actor: Ikue Ôtani,Martian Successor Nadesico
Actor: Ikue Ôtani,The Vision of Escaflowne
Actor: Ikue Ôtani,Trouble Evocation
Actor: Ikue Ôtani,My Fair Masseuse
Actor: Ikue Ôtani,Dirty Pair Flash
Actor: Ikue Ôtani,"The Racing Brothers, Lets & Go"
Actor: Ikue Ôtani,Shadow Skill
Actor: Ikue Ôtani,"Legend of the Angel of Love, Wedding Peach"
Actor: Ikue Ôtani,Zenki
Actor: Ikue Ôtani,Fantascience World Gulliver Boy
Actor: Ikue Ôtani,Nezumi no densha: Nanatsu ko-nezumi shirîzu 1
Actor: Ikue Ôtani,Mahôjin guru guru
Actor: Ikue Ôtani,Bakuen Campus Guardress
Actor: Ikue Ôtani,The Super Dimension Century Orguss 02
Actor: Ikue Ôtani,Miracle Girls
Actor: Ikue Ôtani,Genki bakuhatsu Ganbaruger
Actor: Ikue Ôtani,Oh My Goddess!
Actor: Ikue Ôtani,"Kobo, the L'il Rascal"
Actor: Ikue Ôtani,Yu Yu Hakusho: Ghost Files
Actor: Ikue Ôtani,Hime-chan's Ribbon
Actor: Ikue Ôtani,21 Emon
Actor: Ikue Ôtani,Mama Is a 4th Grader
Actor: Ikue Ôtani,Genji Tsûshin Agedama
Actor: Ikue Ôtani,My Neighbor Totoro
Actor: Ikue Ôtani,The Kickers
Actor: Tomoyuki Dan,Naruto: Shippûden
Actor: Tomoyuki Dan,Ghost in the Shell Arise: Alternative Architecture
Actor: Tomoyuki Dan,Ghost in the Shell Arise: Border 2 - Ghost Whisper
Actor: Tomoyuki Dan,Naruto SD: Rock Lee & His Ninja Pals
Actor: Tomoyuki Dan,Road to Ninja - Naruto the Movie
Actor: Tomoyuki Dan,Ai inochi - Shinjuku Kabukicho Kakekomi Dera -
Actor: Tomoyuki Dan,Kamen Rider W
Actor: Tomoyuki Dan,AIBOU: Tokyo Detective Duo
Actor: Tomoyuki Dan,Air Gear
Actor: Tomoyuki Dan,Naruto
Actor: Tomoyuki Dan,True Horror Stories
Actor: Tomoyuki Dan,Planetes
Actor: Tomoyuki Dan,Nishimura Jukô rettô jûdan sasupensu: Inubue
Actor: Tomoyuki Dan,Saint Tail
Actor: Tomoyuki Dan,Legend of the Galactic Heroes
Actor: Tomoyuki Dan,Madadayo
Actor: Tomoyuki Dan,Kaze no naka no shoujo: kinpatsu no Jeni
Actor: Tomohiro Tsuboi,Knights of Sidonia: Love Woven in the Stars
Actor: Tomohiro Tsuboi,Laid-Back Camp
Actor: Tomohiro Tsuboi,Actors: Songs Connection
Actor: Tomohiro Tsuboi,Dame x Prince Anime Caravan
Actor: Tomohiro Tsuboi,RIN-NE
Actor: Tomohiro Tsuboi,Naruto: Shippûden
Actor: Tomohiro Tsuboi,Orange
Actor: Tomohiro Tsuboi,The Last: Naruto the Movie
Actor: Tomohiro Tsuboi,Knights of Sidonia
Actor: Tomohiro Tsuboi,Naruto SD: Rock Lee & His Ninja Pals
Actor: Tomohiro Tsuboi,Tokumei Sentai Go-Busters
Actor: Tomohiro Tsuboi,Hakuouki: Sekkaroku OVA
Actor: Tomohiro Tsuboi,Seinto Seiya: The Lost Canvas - Meio Shinwa
Actor: Tomohiro Tsuboi,Kamen Rider OOO
Actor: Tomohiro Tsuboi,Hakuouki
Actor: Tomohiro Tsuboi,Katanagatari
Actor: Tomohiro Tsuboi,Naruto Shippûden: The Movie 3: Inheritors of the Will of Fire
Actor: Tomohiro Tsuboi,Sengoku Basara
Actor: Tomohiro Tsuboi,D.Gray-man
Actor: Tomohiro Tsuboi,Detective Conan
Actor: Tomohiro Tsuboi,Clannad
Actor: Tomohiro Tsuboi,El Cazador de la Bruja
Actor: Tomohiro Tsuboi,Tokyo Majin
Actor: Tomohiro Tsuboi,Naruto
Actor: Tomohiro Tsuboi,Gakuen Heaven
Actor: Tomohiro Tsuboi,Lemon Angel Project
Actor: Tomohiro Tsuboi,Wolf's Rain
Actor: Tomohiro Tsuboi,Ninpuu Sentai Hurricaneger
Actor: Tomohiro Tsuboi,X: An Omen
Actor: Tomohiro Tsuboi,The Aurora
Actor: Tomohiro Tsuboi,Lupin III: Da Capo of Love - Fujiko's Unlucky Days
Actor: Tomohiro Tsuboi,Tatchi: Are kara kimi wa... Miss Lonely Yesterday
Actor: Tomohiro Tsuboi,Blue Seed Beyond
Actor: Tomohiro Tsuboi,Landlock
Actor: Tomohiro Tsuboi,M.D. Geist II
Actor: Tomohiro Tsuboi,Legend of the Galactic Heroes
Actor: Takaya Hashi,Blade Runner: Black Lotus
Actor: Takaya Hashi,One Piece
Actor: Takaya Hashi,Irina: The Vampire Cosmonaut
Actor: Takaya Hashi,Yashahime: Princess Half-Demon
Actor: Takaya Hashi,Pokémon Evolutions
Actor: Takaya Hashi,Baki Hanma
Actor: Takaya Hashi,Star Wars: Visions
Actor: Takaya Hashi,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...
Actor: Takaya Hashi,Shadows House
Actor: Takaya Hashi,Combatants Will Be Dispatched!
Actor: Takaya Hashi,Redo of Healer
Actor: Takaya Hashi,Suppose a Kid from the Last Dungeon Boonies moved to a starter town?
Actor: Takaya Hashi,Dragon Quest: The Adventure of Dai
Actor: Takaya Hashi,Beastars
Actor: Takaya Hashi,Princess Principal Crown Handler: Chapter 1
Actor: Takaya Hashi,Food Wars
Actor: Takaya Hashi,Fire Force
Actor: Takaya Hashi,Psycho-Pass: Sinners of the System Case.2 First Guardian
Actor: Takaya Hashi,Saga of Tanya the Evil - The Movie
Actor: Takaya Hashi,Golden Kamuy
Actor: Takaya Hashi,Ace Attorney
Actor: Takaya Hashi,Overlord
Actor: Takaya Hashi,Lupin III
Actor: Takaya Hashi,Shinkansen Henkei Robo Shinkalion the Animation
Actor: Takaya Hashi,Star Blazers 2202
Actor: Takaya Hashi,Princess Principal
Actor: Takaya Hashi,Vatican Miracle Examiner
Actor: Takaya Hashi,Knight's & Magic
Actor: Takaya Hashi,Lupin the Third: Goemon's Blood Spray
Actor: Takaya Hashi,Pokémon Generations
Actor: Takaya Hashi,Sailor Moon Crystal
Actor: Takaya Hashi,Naruto: Shippûden
Actor: Takaya Hashi,Kabaneri of the Iron Fortress
Actor: Takaya Hashi,Dimension W
Actor: Takaya Hashi,Kamen Rider Ghost: Legendary! Riders' Souls!
Actor: Takaya Hashi,Gintama
Actor: Takaya Hashi,Lupin III
Actor: Takaya Hashi,Ushio & Tora
Actor: Takaya Hashi,Attack on Titan
Actor: Takaya Hashi,Maria the Virgin Witch
Actor: Takaya Hashi,Zankyou No Terror
Actor: Takaya Hashi,Dragonar Academy
Actor: Takaya Hashi,Maoyu ~ Archenemy & Hero
Actor: Takaya Hashi,Patema Inverted
Actor: Takaya Hashi,Iron Man: Rise of Technovore
Actor: Takaya Hashi,Tokumei Sentai Go-Busters vs. Kaizoku Sentai Gokaiger: The Movie
Actor: Takaya Hashi,Naruto SD: Rock Lee & His Ninja Pals
Actor: Takaya Hashi,Mardock Scramble: The Third Exhaust
Actor: Takaya Hashi,Road to Ninja - Naruto the Movie
Actor: Takaya Hashi,Jormungand
Actor: Takaya Hashi,Dragon Age: Dawn of the Seeker
Actor: Takaya Hashi,Guilty Crown
Actor: Takaya Hashi,Supernatural: The Animation
Actor: Takaya Hashi,My Ordinary Life
Actor: Takaya Hashi,Broken Blade: Enclave of Lamentations
Actor: Takaya Hashi,Pokémon
Actor: Takaya Hashi,Fafner: Heaven and Earth
Actor: Takaya Hashi,Broken Blade: Scars from an Assassin's Blade
Actor: Takaya Hashi,"Rainbow: The Seven from Compound Two, Cell Six"
Actor: Takaya Hashi,Broken Blade: The Split Path
Actor: Takaya Hashi,Tower of Druaga Part 2: The Sword of Uruk
Actor: Takaya Hashi,D.Gray-man
Actor: Takaya Hashi,The Tower of DRUAGA: The Aegis of URUK
Actor: Takaya Hashi,Mobile Suit Gundam 00
Actor: Takaya Hashi,Appleseed: Ex Machina
Actor: Takaya Hashi,Ghost Slayers Ayashi
Actor: Takaya Hashi,Animal Crossing: The Movie
Actor: Takaya Hashi,Strain: Strategic Armored Infantry
Actor: Takaya Hashi,Black Lagoon
Actor: Takaya Hashi,Yukikaze
Actor: Takaya Hashi,Monster
Actor: Takaya Hashi,Elemental gelade
Actor: Takaya Hashi,True Horror Stories
Actor: Takaya Hashi,Gallery Fake
Actor: Takaya Hashi,Thirty Lies or So
Actor: Takaya Hashi,Mobile Suit Gundam MS IGLOO: The Hidden One Year War
Actor: Takaya Hashi,Samurai Champloo
Actor: Takaya Hashi,Battle Programmer Shirase
Actor: Takaya Hashi,Peace Maker Kurogane
Actor: Takaya Hashi,New Fist of the North Star
Actor: Takaya Hashi,Ganparêdo mâchî: Aratanaru kôgun uta
Actor: Takaya Hashi,Pokémon Chronicles
Actor: Takaya Hashi,The Twelve Kingdoms
Actor: Takaya Hashi,Metropolis
Actor: Takaya Hashi,Spirit of Wonder: Scientific Boys Club
Actor: Takaya Hashi,The Aurora
Actor: Takaya Hashi,Cowboy Bebop
Actor: Takaya Hashi,Trigun
Actor: Takaya Hashi,Outlaw Star
Actor: Takaya Hashi,In The Beginning: The Bible Stories
Actor: Takaya Hashi,Legend of the Galactic Heroes
Actor: Takaya Hashi,Twilight of the Dark Master
Actor: Takaya Hashi,Maze
Actor: Takaya Hashi,Fuzoroi no ringotachi
Actor: Takaya Hashi,The Vision of Escaflowne
Actor: Takaya Hashi,M.D. Geist II
Actor: Takaya Hashi,Sanctuary
Actor: Takaya Hashi,Bishôjo senshi Sailor Moon Super S Special
Actor: Takaya Hashi,Sailor Moon
Actor: Takaya Hashi,Black Jack
Actor: Takaya Hashi,Legend of the Galactic Heroes: Overture to a New War
Actor: Takaya Hashi,Licca-chan no nichiyôbi
Actor: Takaya Hashi,Moomin
Actor: Takaya Hashi,"Bush Baby, Little Angel of the Grasslands"
Actor: Takaya Hashi,Doomed Megalopolis
Actor: Takaya Hashi,Licca-chan: Fushigi-na mahô no ringu
Actor: Takaya Hashi,Licca fushigi-na fushigi-na Yûnia monogatari
Actor: Takaya Hashi,Patlabor: The TV Series
Actor: Takaya Hashi,Kiki's Delivery Service
Actor: Takaya Hashi,Akuma-kun
Actor: Takaya Hashi,Legendary Idol Eriko
Actor: Takaya Hashi,Crying Freeman
Actor: Takaya Hashi,Knights of the Zodiac
Actor: Takaya Hashi,Tatakae! Râmenman: Kurayami o ute!!
Actor: Takaya Hashi,The Asami Mitsuhiko Mystery 3
Actor: Takaya Hashi,Ikinari Dagon
Actor: Takaya Hashi,Tatakae! Râmenman
Actor: Takaya Hashi,Xanadu Dragonslayer Densetsu
Actor: Takaya Hashi,Legend of the Galactic Heroes: My Conquest is the Sea of Stars
Actor: Takaya Hashi,Fist of the North Star
Actor: Takaya Hashi,Dirty Pair OVA
Actor: Takaya Hashi,Spaceship Sagittarius
Actor: Takaya Hashi,Dirty Pair
Actor: Junpei Morita,Risky
Actor: Junpei Morita,Fairy Ranmaru: Anata no Kokoro Otasuke Shimasu
Actor: Junpei Morita,Shinchan
Actor: Junpei Morita,Kaguya-sama: Love is War
Actor: Junpei Morita,Hero Mask
Actor: Junpei Morita,Star Blazers 2202
Actor: Junpei Morita,Mazinger Z: INFINITY
Actor: Junpei Morita,Naruto: Shippûden
Actor: Junpei Morita,Pandora in the Crimson Shell: Ghost Urn
Actor: Junpei Morita,Harmony
Actor: Junpei Morita,Lupin III
Actor: Junpei Morita,Hero
Actor: Junpei Morita,"Nezumi, Edo wo hashiru"
Actor: Junpei Morita,Ressha Sentai ToQger
Actor: Junpei Morita,Hanzawa Naoki
Actor: Junpei Morita,Monsters
Actor: Junpei Morita,Kaizoku Sentai Gokaiger
Actor: Junpei Morita,3-nen B-gumi Kinpachi sensei: Final
Actor: Junpei Morita,Tensou Sentai Goseiger
Actor: Junpei Morita,Naruto
Actor: Junpei Morita,GoGo Sentai Boukenger
Actor: Junpei Morita,GoGo Sentai Boukenger the Movie: The Greatest Precious
Actor: Junpei Morita,Eureka Seven
Actor: Junpei Morita,Tide-Line Blue
Actor: Junpei Morita,Mujin wakusei Survive
Actor: Junpei Morita,Mr. Kinpachi in Class 3B
Actor: Junpei Morita,Burû Suwatto
Actor: Junpei Morita,Kyôtarô Nishimura's Travel Mystery 12
Actor: Junpei Morita,Oasis wo motomete
Actor: Junpei Morita,Sanada Taiheiki
Actor: Junpei Morita,Kidô Senshi Gundam
Actor: Yutaka Aoyama,One Piece
Actor: Yutaka Aoyama,Irina: The Vampire Cosmonaut
Actor: Yutaka Aoyama,Muteking the Dancing Hero
Actor: Yutaka Aoyama,How a Realist Hero Rebuilt the Kingdom
Actor: Yutaka Aoyama,Kaguya-sama: Love is War
Actor: Yutaka Aoyama,Kikai Sentai Zenkaiger
Actor: Yutaka Aoyama,Suppose a Kid from the Last Dungeon Boonies moved to a starter town?
Actor: Yutaka Aoyama,Baki
Actor: Yutaka Aoyama,Arte
